# timestamp[secs] tx ty tz qx qy qz qw
1542151704.394687 1.017674 0.735322 0.562302 -0.094178 -0.345552 0.933274 -0.026889
1542151704.399693 1.014348 0.736522 0.560706 -0.097405 -0.344444 0.933523 -0.02014
1542151704.404695 1.010841 0.737958 0.559136 -0.098888 -0.345089 0.933258 -0.012828
1542151704.409695 1.007309 0.739356 0.557505 -0.101285 -0.343765 0.933554 -0.006593
1542151704.414693 1.003656 0.741042 0.555864 -0.102289 -0.344364 0.933245 0.001885
1542151704.419688 0.999844 0.742725 0.554194 -0.10255 -0.343307 0.933566 0.008853
1542151704.424684 0.995735 0.744373 0.552505 -0.101668 -0.340986 0.934409 0.016505
1542151704.42968 0.991733 0.746283 0.550832 -0.100931 -0.340551 0.934492 0.023702
1542151704.434672 0.98762 0.74816 0.549116 -0.100028 -0.340022 0.934626 0.029214
1542151704.439664 0.983371 0.750195 0.547533 -0.097481 -0.338301 0.935236 0.037191
1542151704.444659 0.979032 0.752321 0.545937 -0.094551 -0.336577 0.935807 0.045174
1542151704.449658 0.97455 0.754514 0.544407 -0.091207 -0.336701 0.935834 0.050285
1542151704.45466 0.970072 0.756855 0.542919 -0.088233 -0.335063 0.93622 0.058644
1542151704.45966 0.965489 0.759206 0.541565 -0.082612 -0.33149 0.93746 0.066769
1542151704.46466 0.960838 0.761578 0.540179 -0.079345 -0.330098 0.937742 0.073343
1542151704.469658 0.95614 0.764019 0.53885 -0.075517 -0.328965 0.93799 0.07908
1542151704.474659 0.951482 0.76653 0.537615 -0.071782 -0.327348 0.938255 0.085841
1542151704.479659 0.946678 0.769015 0.536444 -0.066656 -0.324503 0.939015 0.092229
1542151704.484664 0.941988 0.771585 0.535288 -0.062967 -0.321793 0.939627 0.097905
1542151704.48967 0.937237 0.774124 0.534178 -0.06013 -0.31961 0.939962 0.103469
1542151704.494676 0.932602 0.776805 0.53307 -0.056639 -0.318132 0.940056 0.108991
1542151704.499688 0.927939 0.779529 0.531957 -0.055126 -0.317489 0.939777 0.113932
1542151704.504699 0.923294 0.782248 0.530853 -0.052707 -0.315539 0.940138 0.117467
1542151704.509712 0.918723 0.78504 0.529807 -0.051462 -0.315642 0.939618 0.121821
1542151704.514717 0.914138 0.787781 0.528691 -0.050647 -0.315625 0.939204 0.12535
1542151704.519727 0.909556 0.790562 0.527627 -0.048924 -0.314037 0.939324 0.129069
1542151704.524733 0.905125 0.793477 0.526495 -0.049837 -0.315582 0.938283 0.132474
1542151704.529735 0.900685 0.796344 0.525414 -0.049552 -0.315461 0.937781 0.136363
1542151704.534731 0.89633 0.799221 0.524311 -0.049837 -0.315822 0.937077 0.140209
1542151704.539727 0.891889 0.801963 0.523219 -0.049996 -0.316043 0.936587 0.142906
1542151704.544717 0.887499 0.804765 0.522004 -0.050905 -0.318489 0.935614 0.143524
1542151704.549706 0.883148 0.807441 0.520871 -0.052388 -0.318947 0.935005 0.145925
1542151704.554695 0.878855 0.810213 0.519808 -0.051784 -0.319506 0.934299 0.149401
1542151704.559684 0.874483 0.812955 0.518768 -0.051814 -0.320895 0.933342 0.152362
1542151704.564674 0.870039 0.815451 0.517743 -0.050955 -0.320806 0.933195 0.153736
1542151704.569667 0.865638 0.818072 0.51675 -0.050597 -0.322267 0.932306 0.156173
1542151704.574662 0.861181 0.820533 0.515784 -0.049452 -0.321725 0.93207 0.159035
1542151704.579655 0.856808 0.823054 0.514876 -0.048524 -0.32357 0.931095 0.161275
1542151704.584651 0.852327 0.825403 0.51406 -0.046254 -0.323265 0.930935 0.163465
1542151704.589648 0.847895 0.827835 0.513336 -0.044412 -0.323502 0.930385 0.166608
1542151704.59465 0.843471 0.830029 0.512547 -0.042344 -0.322962 0.93015 0.169479
1542151704.599653 0.839074 0.832237 0.511914 -0.039646 -0.322301 0.929759 0.173492
1542151704.604654 0.83467 0.834373 0.511215 -0.037374 -0.322506 0.929375 0.175657
1542151704.609653 0.830168 0.836351 0.510533 -0.034431 -0.322648 0.929309 0.176348
1542151704.614652 0.825858 0.838334 0.509917 -0.032482 -0.324327 0.928502 0.177876
1542151704.619663 0.821575 0.840329 0.509265 -0.030546 -0.325192 0.927927 0.179633
1542151704.624679 0.817231 0.842105 0.50877 -0.026841 -0.323638 0.928097 0.182136
1542151704.629694 0.813045 0.843892 0.508175 -0.026082 -0.323913 0.927477 0.184897
1542151704.634705 0.808745 0.845542 0.507571 -0.02468 -0.326156 0.926777 0.184658
1542151704.639711 0.804612 0.847173 0.507054 -0.023669 -0.327778 0.926006 0.185779
1542151704.644712 0.800416 0.848776 0.50666 -0.021934 -0.329157 0.925186 0.187631
1542151704.64971 0.796207 0.850204 0.506306 -0.019549 -0.328843 0.924926 0.189714
1542151704.654705 0.792048 0.851609 0.506054 -0.018 -0.329904 0.924206 0.191527
1542151704.659694 0.787832 0.85289 0.505885 -0.01577 -0.329854 0.923866 0.193441
1542151704.664681 0.783656 0.854163 0.505814 -0.013467 -0.32938 0.923306 0.197062
1542151704.669664 0.77945 0.855236 0.505814 -0.010406 -0.328701 0.923223 0.198765
1542151704.67465 0.775338 0.856374 0.505921 -0.007943 -0.328558 0.922703 0.20151
1542151704.679641 0.771237 0.857304 0.50607 -0.005094 -0.327012 0.9227 0.204113
1542151704.684635 0.767253 0.858268 0.506274 -0.002352 -0.327654 0.922211 0.205341
1542151704.689633 0.76321 0.859125 0.506584 0.001253 -0.326977 0.922043 0.207173
1542151704.694641 0.759216 0.859816 0.507007 0.005374 -0.325336 0.922124 0.209322
1542151704.699649 0.755321 0.860473 0.507529 0.009514 -0.323342 0.922 0.212779
1542151704.704657 0.751464 0.861087 0.508063 0.014077 -0.321542 0.922128 0.214691
1542151704.709669 0.747697 0.861544 0.508696 0.018435 -0.321 0.922011 0.215671
1542151704.714683 0.744026 0.861935 0.509344 0.023051 -0.318674 0.922241 0.217686
1542151704.719695 0.740434 0.862321 0.510094 0.027455 -0.317121 0.922178 0.219701
1542151704.724705 0.73694 0.862598 0.510866 0.031482 -0.316519 0.922042 0.220596
1542151704.729709 0.733469 0.862712 0.5117 0.037746 -0.313835 0.922636 0.220965
1542151704.734708 0.730181 0.862819 0.512562 0.042491 -0.313667 0.922317 0.221671
1542151704.739704 0.72689 0.862833 0.513515 0.049117 -0.310811 0.922893 0.221927
1542151704.744699 0.723774 0.862781 0.514425 0.055124 -0.310294 0.922606 0.222433
1542151704.749695 0.720716 0.862635 0.515324 0.060996 -0.309677 0.922679 0.221458
1542151704.754687 0.717784 0.862481 0.516275 0.068097 -0.308158 0.922834 0.220858
1542151704.759682 0.714906 0.86228 0.517233 0.074687 -0.308635 0.922136 0.22098
1542151704.764678 0.712153 0.861935 0.518193 0.081715 -0.307694 0.922129 0.219831
1542151704.769672 0.709452 0.861537 0.51921 0.089945 -0.305902 0.922066 0.219382
1542151704.774668 0.706852 0.861083 0.520239 0.097788 -0.30436 0.922286 0.217237
1542151704.779664 0.704352 0.860631 0.521326 0.105623 -0.303892 0.921858 0.216036
1542151704.784662 0.701828 0.860093 0.522426 0.113834 -0.303343 0.921492 0.21419
1542151704.789663 0.699407 0.859483 0.523554 0.122447 -0.302297 0.921167 0.212308
1542151704.794665 0.697111 0.858936 0.524689 0.130655 -0.301989 0.920458 0.210922
1542151704.799679 0.694734 0.858226 0.525895 0.14083 -0.300466 0.920019 0.208453
1542151704.804688 0.692544 0.857582 0.527101 0.149703 -0.300308 0.91909 0.206586
1542151704.809691 0.69033 0.856797 0.52833 0.160107 -0.298785 0.918316 0.204421
1542151704.8147 0.688153 0.855987 0.529577 0.170322 -0.29806 0.917118 0.202597
1542151704.819703 0.686069 0.855089 0.530815 0.181143 -0.296177 0.916147 0.200351
1542151704.824703 0.684023 0.854277 0.532003 0.19179 -0.295653 0.914581 0.19836
1542151704.829711 0.682004 0.85339 0.533237 0.202608 -0.295079 0.913106 0.195232
1542151704.834713 0.680008 0.852473 0.534455 0.212725 -0.294454 0.911537 0.192731
1542151704.839711 0.678034 0.851589 0.535583 0.221733 -0.294764 0.909839 0.190112
1542151704.844705 0.676078 0.850673 0.536756 0.229792 -0.294992 0.908282 0.187617
1542151704.849697 0.674148 0.849783 0.537871 0.237161 -0.295143 0.906961 0.184572
1542151704.854696 0.672112 0.848891 0.538983 0.243374 -0.295737 0.905532 0.182539
1542151704.859691 0.670097 0.84797 0.540046 0.247868 -0.295539 0.904748 0.180692
1542151704.864686 0.668133 0.847184 0.541073 0.250602 -0.297359 0.903892 0.178199
1542151704.869682 0.666114 0.846271 0.542033 0.25185 -0.297132 0.90362 0.178201
1542151704.874678 0.664027 0.845393 0.543008 0.252409 -0.297656 0.903563 0.17682
1542151704.879675 0.661949 0.844526 0.543936 0.251536 -0.298189 0.90347 0.177639
1542151704.884673 0.659857 0.843769 0.544795 0.250136 -0.299385 0.903363 0.178145
1542151704.88967 0.65778 0.843 0.545664 0.24819 -0.300864 0.903308 0.178652
1542151704.894669 0.655715 0.842321 0.546509 0.246227 -0.301999 0.903678 0.17758
1542151704.899664 0.653684 0.841681 0.547298 0.243318 -0.304039 0.903506 0.178978
1542151704.90466 0.651583 0.841017 0.54815 0.241869 -0.305534 0.903487 0.17849
1542151704.909657 0.649545 0.840407 0.549027 0.239003 -0.307669 0.903637 0.177926
1542151704.91466 0.647428 0.839822 0.549908 0.237731 -0.307825 0.903873 0.178162
1542151704.919667 0.645325 0.839279 0.550822 0.235836 -0.308835 0.903871 0.178937
1542151704.924673 0.643089 0.838784 0.551819 0.234437 -0.310947 0.903035 0.181325
1542151704.929679 0.640866 0.838286 0.552813 0.234882 -0.310188 0.902977 0.182334
1542151704.934682 0.638602 0.837793 0.553883 0.235222 -0.308978 0.903231 0.182694
1542151704.939691 0.636294 0.837576 0.555021 0.235392 -0.310878 0.902026 0.185189
1542151704.944698 0.633946 0.837194 0.556187 0.235934 -0.310199 0.901495 0.188198
1542151704.949703 0.631702 0.836934 0.55739 0.236113 -0.310187 0.901069 0.190026
1542151704.954705 0.629367 0.836694 0.558572 0.235972 -0.309967 0.900583 0.192842
1542151704.959709 0.627072 0.836491 0.559768 0.234805 -0.308663 0.900485 0.196777
1542151704.96471 0.62489 0.836473 0.560914 0.232255 -0.30879 0.900425 0.19985
1542151704.969703 0.622668 0.836449 0.562037 0.230039 -0.308527 0.900419 0.202827
1542151704.974693 0.620566 0.836589 0.563118 0.225986 -0.308315 0.900932 0.205412
1542151704.979684 0.618451 0.836753 0.564132 0.222109 -0.308508 0.901147 0.208386
1542151704.984675 0.616492 0.8369 0.565045 0.217866 -0.307515 0.902011 0.210581
1542151704.989661 0.614551 0.837246 0.565867 0.21123 -0.308695 0.902307 0.214315
1542151704.99465 0.612731 0.837725 0.566627 0.20465 -0.310005 0.902402 0.218372
1542151704.999647 0.611156 0.837868 0.567352 0.195142 -0.307136 0.904911 0.220734
1542151705.004649 0.609478 0.83834 0.567985 0.18719 -0.307019 0.905864 0.223853
1542151705.009654 0.607968 0.838985 0.568559 0.178427 -0.308831 0.905976 0.228026
1542151705.014661 0.606546 0.839616 0.569006 0.170779 -0.308842 0.906913 0.230131
1542151705.019666 0.605274 0.840347 0.569411 0.163728 -0.309354 0.907166 0.233544
1542151705.024672 0.604032 0.841007 0.569702 0.156444 -0.309926 0.907622 0.235995
1542151705.029676 0.602978 0.841888 0.569934 0.150388 -0.310839 0.907616 0.238736
1542151705.03468 0.602011 0.842686 0.570098 0.145135 -0.310747 0.90832 0.239432
1542151705.03968 0.601152 0.843605 0.570151 0.13966 -0.31234 0.908283 0.240752
1542151705.044686 0.600339 0.844463 0.570165 0.135326 -0.311954 0.908704 0.242132
1542151705.049692 0.599652 0.845468 0.570066 0.131609 -0.31252 0.908977 0.242426
1542151705.054685 0.599084 0.846398 0.569848 0.128037 -0.311389 0.909541 0.243676
1542151705.059672 0.598678 0.847618 0.569472 0.123733 -0.313874 0.909225 0.243892
1542151705.064662 0.598316 0.848757 0.569005 0.120121 -0.313802 0.90959 0.244429
1542151705.069654 0.598007 0.84993 0.568393 0.11701 -0.314188 0.90975 0.244845
1542151705.07465 0.597928 0.851273 0.567676 0.113356 -0.315433 0.909401 0.246256
1542151705.079655 0.598009 0.852716 0.566748 0.109509 -0.31797 0.909263 0.245242
1542151705.084652 0.597915 0.854064 0.565725 0.108121 -0.318181 0.909472 0.244807
1542151705.089648 0.598009 0.855512 0.564457 0.105767 -0.318835 0.90982 0.243692
1542151705.094645 0.598233 0.857053 0.563107 0.103706 -0.320724 0.909717 0.242479
1542151705.099643 0.598573 0.858722 0.561584 0.102003 -0.322857 0.909481 0.241251
1542151705.104645 0.599024 0.860461 0.559934 0.099797 -0.326157 0.909082 0.239232
1542151705.109655 0.599466 0.862104 0.558151 0.098675 -0.326893 0.909339 0.237712
1542151705.114666 0.600036 0.863945 0.556268 0.097464 -0.329682 0.909063 0.235402
1542151705.119675 0.600722 0.865813 0.554238 0.095649 -0.33353 0.908567 0.232627
1542151705.124683 0.601529 0.867788 0.55213 0.094595 -0.33629 0.907867 0.231816
1542151705.129686 0.602372 0.86982 0.5499 0.093742 -0.340354 0.906892 0.230041
1542151705.134688 0.603245 0.871743 0.547602 0.093226 -0.342269 0.906958 0.227132
1542151705.139692 0.604238 0.873805 0.545195 0.092409 -0.34598 0.905904 0.226046
1542151705.144694 0.605282 0.875799 0.542772 0.091493 -0.34796 0.906077 0.22266
1542151705.149692 0.606353 0.877935 0.540291 0.09091 -0.351174 0.90573 0.219236
1542151705.154686 0.607484 0.879993 0.537751 0.090804 -0.353892 0.9048 0.218749
1542151705.159684 0.608731 0.882103 0.535265 0.09047 -0.355756 0.904987 0.215063
1542151705.164681 0.610007 0.884228 0.532775 0.090108 -0.356979 0.905818 0.209618
1542151705.169677 0.61129 0.886411 0.530123 0.088772 -0.360196 0.905289 0.206956
1542151705.174672 0.612713 0.888622 0.527581 0.087995 -0.362829 0.904654 0.205458
1542151705.179667 0.614148 0.890794 0.525083 0.08616 -0.364961 0.904399 0.203573
1542151705.184664 0.615672 0.893039 0.52255 0.085025 -0.365834 0.904577 0.201683
1542151705.189664 0.617192 0.895154 0.51991 0.084104 -0.367748 0.904386 0.199436
1542151705.194658 0.618765 0.897322 0.517323 0.083702 -0.368791 0.904804 0.195748
1542151705.199658 0.62041 0.899533 0.514678 0.082217 -0.371155 0.904325 0.194115
1542151705.204656 0.622089 0.901635 0.512129 0.079646 -0.374459 0.903698 0.191748
1542151705.209663 0.623824 0.903778 0.509566 0.077388 -0.377026 0.903073 0.190582
1542151705.214672 0.625608 0.905939 0.506938 0.075044 -0.378982 0.902594 0.189909
1542151705.219687 0.627464 0.90807 0.504417 0.072797 -0.381222 0.902179 0.188262
1542151705.2247 0.629214 0.910156 0.501795 0.070444 -0.382327 0.90234 0.186137
1542151705.229708 0.631133 0.912178 0.49923 0.068596 -0.382613 0.902458 0.185663
1542151705.234711 0.633037 0.914096 0.496763 0.066182 -0.38512 0.901844 0.184338
1542151705.23971 0.635038 0.916014 0.494347 0.062892 -0.386678 0.901419 0.184307
1542151705.244706 0.636985 0.917804 0.492076 0.061458 -0.388351 0.900951 0.183556
1542151705.249702 0.638941 0.919468 0.489819 0.058913 -0.389011 0.90117 0.181914
1542151705.254698 0.640985 0.921128 0.487641 0.05522 -0.391622 0.900266 0.181948
1542151705.259697 0.643055 0.9228 0.485501 0.053462 -0.391129 0.900663 0.181564
1542151705.264699 0.6452 0.92441 0.48348 0.050541 -0.391226 0.90056 0.1827
1542151705.269704 0.647411 0.92594 0.48144 0.047426 -0.390089 0.901205 0.182785
1542151705.274711 0.649587 0.927331 0.479578 0.044219 -0.391189 0.901016 0.182169
1542151705.279714 0.651783 0.92866 0.477722 0.041329 -0.390986 0.901366 0.181551
1542151705.284712 0.653939 0.929864 0.475931 0.039595 -0.390727 0.901962 0.179527
1542151705.289711 0.656178 0.931092 0.47414 0.037657 -0.390737 0.902302 0.178209
1542151705.294704 0.658335 0.932167 0.472428 0.036566 -0.389381 0.903174 0.176983
1542151705.299701 0.660566 0.933131 0.470743 0.035128 -0.388804 0.903822 0.175223
1542151705.30469 0.662976 0.934253 0.468995 0.032732 -0.389962 0.903666 0.173916
1542151705.309674 0.665457 0.935442 0.467271 0.031017 -0.391604 0.903148 0.173228
1542151705.314661 0.667833 0.936453 0.465607 0.029357 -0.392477 0.902938 0.172636
1542151705.31965 0.670178 0.937304 0.463961 0.027696 -0.392047 0.90344 0.171258
1542151705.324642 0.672518 0.938172 0.462369 0.025055 -0.393281 0.903052 0.170876
1542151705.329643 0.674796 0.93899 0.460846 0.023167 -0.394214 0.902913 0.169727
1542151705.334648 0.677147 0.939763 0.459286 0.02067 -0.395096 0.902748 0.168872
1542151705.339655 0.679464 0.940526 0.457743 0.01829 -0.39489 0.902967 0.168459
1542151705.344666 0.681777 0.941276 0.45626 0.014231 -0.395245 0.902789 0.16897
1542151705.349674 0.684045 0.941944 0.454844 0.010632 -0.396655 0.902419 0.167905
1542151705.354692 0.686283 0.942499 0.453484 0.00585 -0.397365 0.902033 0.168534
1542151705.359713 0.688554 0.943189 0.452126 0.001031 -0.397843 0.901804 0.168727
1542151705.364729 0.690806 0.943757 0.45085 -0.004734 -0.39887 0.901153 0.169715
1542151705.369736 0.693055 0.944301 0.449637 -0.010795 -0.399892 0.900556 0.1702
1542151705.374737 0.695276 0.944865 0.448459 -0.016818 -0.400653 0.899954 0.171105
1542151705.37973 0.697506 0.945356 0.447375 -0.023563 -0.401121 0.899466 0.17178
1542151705.38472 0.69978 0.945833 0.446303 -0.031531 -0.40149 0.898836 0.172934
1542151705.389708 0.702065 0.946293 0.445269 -0.039543 -0.401757 0.898226 0.17383
1542151705.39469 0.70433 0.946675 0.444287 -0.046555 -0.401706 0.89783 0.174257
1542151705.399671 0.706603 0.947011 0.443384 -0.05415 -0.401792 0.897304 0.174575
1542151705.404659 0.708894 0.947438 0.44243 -0.062029 -0.401972 0.896612 0.175096
1542151705.409648 0.711284 0.947842 0.441491 -0.069 -0.40237 0.895873 0.175351
1542151705.414641 0.713608 0.948197 0.440688 -0.075349 -0.403498 0.894793 0.17566
1542151705.419636 0.715999 0.948627 0.439817 -0.081841 -0.404324 0.89379 0.175966
1542151705.424636 0.71837 0.948955 0.438927 -0.087563 -0.404407 0.893243 0.175798
1542151705.429645 0.720777 0.949324 0.438112 -0.093484 -0.40546 0.892181 0.175716
1542151705.434658 0.723157 0.949605 0.43732 -0.098282 -0.405524 0.891695 0.175418
1542151705.439672 0.725728 0.950081 0.436519 -0.103472 -0.408151 0.889815 0.175885
1542151705.444686 0.728078 0.950348 0.435778 -0.107569 -0.408263 0.889547 0.17452
1542151705.449704 0.730591 0.950757 0.435072 -0.112796 -0.409675 0.888365 0.173927
1542151705.454718 0.733082 0.951128 0.434372 -0.117356 -0.410563 0.887407 0.173708
1542151705.459729 0.735509 0.951441 0.433725 -0.121766 -0.411664 0.886485 0.17277
1542151705.464736 0.73803 0.951814 0.433071 -0.127503 -0.412087 0.885522 0.172561
1542151705.46973 0.740449 0.952152 0.432528 -0.131882 -0.414003 0.884176 0.171582
1542151705.474722 0.742848 0.95236 0.431993 -0.136619 -0.414412 0.883572 0.169995
1542151705.47971 0.745317 0.952814 0.431453 -0.141203 -0.416825 0.881875 0.169158
1542151705.484696 0.747715 0.953095 0.430958 -0.145726 -0.416092 0.88159 0.168611
1542151705.489683 0.750021 0.953333 0.430507 -0.149817 -0.417293 0.880561 0.167431
1542151705.494671 0.752315 0.953645 0.430079 -0.154231 -0.417706 0.879695 0.166947
1542151705.499664 0.754646 0.953907 0.429696 -0.158642 -0.417977 0.8789 0.16632
1542151705.504656 0.756818 0.954227 0.429305 -0.160922 -0.418593 0.878336 0.165561
1542151705.509652 0.758925 0.954353 0.429044 -0.164275 -0.41754 0.878347 0.164869
1542151705.51465 0.761033 0.95467 0.428762 -0.167043 -0.418244 0.877514 0.164738
