# timestamp[secs] tx ty tz qx qy qz qw
1542145549.177775 0.590855 -1.699577 0.764244 0.006625 0.134346 -0.273053 0.952549
1542145549.182776 0.590903 -1.699656 0.764254 0.006134 0.133945 -0.272969 0.952633
1542145549.187783 0.590909 -1.699636 0.764236 0.006656 0.134227 -0.273075 0.952559
1542145549.192791 0.590947 -1.699637 0.764248 0.006689 0.134067 -0.273213 0.952542
1542145549.197802 0.590903 -1.699624 0.764206 0.006319 0.134617 -0.272959 0.95254
1542145549.20281 0.590923 -1.699635 0.764207 0.006841 0.134417 -0.272971 0.952561
1542145549.207809 0.59093 -1.69965 0.764197 0.006524 0.134087 -0.273209 0.952541
1542145549.212807 0.590912 -1.69964 0.764213 0.006313 0.134256 -0.272984 0.952583
1542145549.217804 0.590894 -1.6997 0.764213 0.005371 0.134294 -0.273142 0.952539
1542145549.222801 0.590889 -1.699631 0.764212 0.006471 0.134099 -0.272981 0.952605
1542145549.227802 0.590909 -1.699652 0.764235 0.005837 0.133445 -0.273228 0.952631
1542145549.232803 0.590899 -1.699654 0.764239 0.005946 0.133674 -0.273268 0.952586
1542145549.2378 0.590896 -1.699627 0.764228 0.006395 0.133592 -0.273268 0.952595
1542145549.242796 0.590874 -1.699613 0.76421 0.006378 0.133851 -0.273041 0.952624
1542145549.247786 0.590917 -1.699667 0.764244 0.005941 0.133286 -0.273383 0.952608
1542145549.252779 0.590888 -1.699676 0.764243 0.006025 0.133701 -0.273222 0.952595
1542145549.257771 0.590867 -1.699617 0.764233 0.006378 0.133928 -0.27315 0.952582
1542145549.262766 0.590861 -1.699644 0.764248 0.006291 0.1338 -0.273183 0.952591
1542145549.267765 0.590805 -1.699619 0.764215 0.005949 0.134306 -0.272884 0.952607
1542145549.272771 0.590842 -1.699682 0.764245 0.00548 0.133642 -0.273281 0.95259
1542145549.277779 0.59076 -1.699579 0.764215 0.00612 0.134323 -0.272732 0.952647
1542145549.282792 0.590764 -1.699607 0.764238 0.005716 0.134095 -0.272911 0.952631
1542145549.287804 0.590768 -1.699585 0.764231 0.006239 0.133877 -0.2731 0.952604
1542145549.292817 0.590756 -1.699592 0.76423 0.005724 0.13383 -0.272911 0.952668
1542145549.29783 0.590771 -1.699561 0.764241 0.00611 0.133453 -0.272893 0.952724
1542145549.302838 0.590752 -1.699557 0.76422 0.00641 0.133725 -0.272936 0.952671
1542145549.307841 0.590751 -1.699649 0.764228 0.005506 0.133662 -0.273046 0.952654
1542145549.312838 0.590747 -1.699586 0.764221 0.006314 0.133855 -0.272905 0.952662
1542145549.317831 0.590764 -1.6996 0.764218 0.006143 0.133688 -0.272793 0.952719
1542145549.322818 0.590745 -1.699591 0.764217 0.006544 0.134308 -0.2728 0.952627
1542145549.327805 0.590812 -1.699651 0.764256 0.006277 0.133576 -0.273181 0.952623
1542145549.332807 0.59081 -1.699621 0.764254 0.00645 0.133643 -0.272999 0.952664
1542145549.337811 0.590811 -1.69967 0.764231 0.005875 0.133821 -0.273131 0.952605
1542145549.342816 0.590806 -1.69963 0.764231 0.006405 0.134012 -0.27282 0.952664
1542145549.347818 0.590799 -1.699626 0.764224 0.006097 0.134118 -0.27291 0.952626
1542145549.352814 0.59082 -1.699641 0.764235 0.005861 0.134123 -0.273127 0.952564
1542145549.357807 0.59083 -1.69963 0.764232 0.006165 0.133892 -0.273035 0.952621
1542145549.362804 0.590819 -1.699581 0.764244 0.00644 0.134201 -0.272844 0.95263
1542145549.367802 0.590851 -1.699621 0.764256 0.006209 0.133867 -0.27282 0.952686
1542145549.372805 0.590874 -1.699641 0.764245 0.005929 0.13362 -0.27304 0.952659
1542145549.377809 0.590857 -1.699585 0.764214 0.006207 0.133878 -0.273015 0.952628
1542145549.382816 0.590873 -1.699616 0.764228 0.006201 0.133874 -0.27312 0.952599
1542145549.387816 0.590874 -1.699612 0.764204 0.006151 0.133902 -0.273153 0.952586
1542145549.392814 0.590883 -1.699606 0.764218 0.006361 0.134045 -0.272997 0.952609
1542145549.39781 0.590903 -1.699604 0.764225 0.00668 0.133795 -0.273016 0.952637
1542145549.402804 0.590909 -1.699626 0.764219 0.006407 0.133882 -0.273289 0.952548
1542145549.407797 0.59094 -1.699684 0.764239 0.005792 0.13375 -0.273254 0.952581
1542145549.412791 0.590897 -1.699627 0.764206 0.006307 0.133962 -0.273019 0.952615
1542145549.417786 0.590941 -1.699661 0.764223 0.006211 0.13365 -0.27363 0.952484
1542145549.422791 0.590904 -1.699629 0.764202 0.006353 0.134126 -0.273247 0.952526
1542145549.427798 0.590911 -1.699634 0.764236 0.006464 0.133778 -0.273057 0.952629
1542145549.432809 0.590904 -1.699621 0.764238 0.006697 0.133736 -0.273108 0.952618
1542145549.437817 0.590907 -1.699656 0.764239 0.006228 0.133673 -0.273417 0.952542
1542145549.442831 0.590864 -1.699651 0.764219 0.005871 0.133891 -0.273174 0.952583
1542145549.44784 0.590837 -1.699579 0.764201 0.00656 0.134153 -0.273121 0.952557
1542145549.452844 0.590798 -1.699595 0.76419 0.006007 0.134323 -0.272701 0.952657
1542145549.457844 0.590814 -1.699599 0.764202 0.006275 0.134081 -0.273066 0.952585
1542145549.462839 0.590826 -1.699601 0.764257 0.006486 0.134074 -0.273147 0.952561
1542145549.46783 0.590795 -1.699626 0.764249 0.006006 0.134136 -0.272878 0.952633
1542145549.472822 0.590793 -1.699582 0.764231 0.006974 0.134353 -0.273033 0.952551
1542145549.477813 0.5908 -1.69961 0.764246 0.00642 0.134193 -0.27303 0.952579
1542145549.482804 0.590795 -1.699633 0.764243 0.005995 0.134129 -0.272909 0.952625
1542145549.487796 0.590788 -1.699655 0.764226 0.00585 0.133966 -0.272952 0.952636
1542145549.492789 0.590771 -1.699598 0.764208 0.006382 0.13428 -0.273025 0.952568
1542145549.497785 0.590781 -1.699598 0.764243 0.0064 0.134067 -0.272939 0.952622
1542145549.502779 0.59077 -1.699616 0.764241 0.006102 0.134077 -0.272932 0.952625
1542145549.507777 0.590792 -1.699613 0.764259 0.006591 0.13385 -0.273091 0.952608
1542145549.512777 0.590757 -1.699615 0.764251 0.005805 0.134076 -0.272766 0.952674
1542145549.517778 0.590761 -1.69962 0.76424 0.005515 0.133788 -0.272801 0.952707
1542145549.52278 0.590747 -1.699566 0.764214 0.006298 0.134251 -0.272916 0.952604
1542145549.527785 0.590785 -1.699626 0.764243 0.005896 0.133712 -0.273045 0.952645
1542145549.532804 0.590777 -1.699583 0.764223 0.006047 0.133818 -0.272842 0.952687
1542145549.537823 0.590794 -1.699557 0.764216 0.006862 0.134009 -0.273043 0.952598
1542145549.54284 0.5908 -1.699583 0.764191 0.006453 0.133995 -0.273012 0.952611
1542145549.547855 0.590771 -1.699598 0.764191 0.005806 0.13436 -0.272697 0.952654
1542145549.552867 0.590818 -1.699596 0.764176 0.006138 0.133978 -0.272838 0.952666
1542145549.557876 0.590675 -1.69912 0.764031 0.011418 0.136833 -0.27254 0.952296
1542145549.562878 0.590697 -1.699097 0.764055 0.011782 0.136981 -0.272604 0.952252
1542145549.567875 0.590677 -1.6991 0.763969 0.010393 0.136036 -0.273269 0.952213
1542145549.572869 0.590691 -1.699095 0.763934 0.010122 0.136072 -0.273497 0.952146
1542145549.577857 0.590739 -1.699125 0.764073 0.01157 0.136827 -0.272823 0.952214
1542145549.582848 0.590712 -1.699105 0.764059 0.01144 0.13678 -0.272442 0.952332
1542145549.587836 0.590724 -1.699092 0.76405 0.011916 0.136776 -0.272737 0.952242
1542145549.592825 0.590701 -1.699075 0.763923 0.009985 0.135888 -0.273663 0.952126
1542145549.597815 0.590729 -1.69908 0.764075 0.011567 0.136901 -0.272538 0.952285
1542145549.602803 0.590758 -1.69915 0.764104 0.011119 0.136395 -0.272556 0.952358
1542145549.607791 0.590754 -1.699128 0.764091 0.011624 0.136554 -0.272641 0.952305
1542145549.612783 0.590741 -1.699077 0.764076 0.012214 0.136497 -0.272706 0.952287
1542145549.617773 0.59072 -1.699085 0.76406 0.011716 0.136763 -0.272382 0.952348
1542145549.622767 0.590739 -1.699134 0.764056 0.01151 0.136517 -0.272738 0.952284
1542145549.627767 0.590737 -1.69914 0.764069 0.01145 0.136567 -0.272589 0.95232
1542145549.632771 0.590728 -1.699087 0.764075 0.011928 0.136447 -0.272802 0.952271
1542145549.637778 0.590692 -1.699105 0.764059 0.011574 0.136815 -0.272412 0.952334
1542145549.642786 0.590688 -1.699116 0.764052 0.011538 0.136633 -0.272548 0.952321
1542145549.647785 0.590666 -1.699113 0.76407 0.011244 0.136846 -0.272404 0.952335
1542145549.65279 0.590658 -1.699124 0.764073 0.011157 0.136728 -0.272464 0.952336
1542145549.657798 0.590673 -1.699185 0.764079 0.010702 0.136382 -0.272677 0.95233
1542145549.662795 0.590732 -1.699291 0.764142 0.009723 0.13553 -0.272698 0.952456
1542145549.667794 0.590716 -1.699262 0.764125 0.009855 0.135719 -0.272709 0.952425
1542145549.672801 0.590744 -1.699388 0.764138 0.00871 0.135084 -0.273003 0.952442
1542145549.677808 0.590756 -1.699475 0.76417 0.007703 0.134937 -0.272981 0.952478
1542145549.682817 0.590772 -1.699492 0.764193 0.007669 0.134667 -0.272855 0.952553
1542145549.687826 0.590759 -1.699433 0.764169 0.00852 0.134784 -0.273 0.952487
1542145549.692833 0.590734 -1.699545 0.764163 0.006843 0.134626 -0.272871 0.95256
1542145549.69784 0.590773 -1.699547 0.764206 0.006879 0.134293 -0.272977 0.952576
1542145549.702845 0.590772 -1.699558 0.764217 0.006792 0.134487 -0.273038 0.952532
1542145549.707845 0.590775 -1.699545 0.76421 0.007158 0.134314 -0.273187 0.952511
1542145549.712837 0.590799 -1.699615 0.764263 0.006257 0.134033 -0.273051 0.952596
1542145549.717824 0.590793 -1.699562 0.764259 0.006634 0.134126 -0.272909 0.952621
1542145549.722809 0.590791 -1.699615 0.764252 0.006271 0.134122 -0.272917 0.952622
1542145549.727804 0.590841 -1.69961 0.764259 0.00632 0.133618 -0.273171 0.952619
1542145549.732798 0.590813 -1.699611 0.764262 0.006067 0.133857 -0.272859 0.952677
1542145549.737794 0.590839 -1.699612 0.764256 0.006249 0.133673 -0.273035 0.952651
1542145549.742791 0.590848 -1.699622 0.764238 0.006154 0.133681 -0.273107 0.95263
1542145549.747788 0.590861 -1.699638 0.764241 0.005987 0.133651 -0.273121 0.952631
1542145549.75279 0.590876 -1.699662 0.76424 0.005664 0.133415 -0.273115 0.952668
1542145549.757796 0.590869 -1.699677 0.764227 0.005476 0.13398 -0.273133 0.952585
1542145549.762805 0.590849 -1.699626 0.764216 0.006036 0.134338 -0.273029 0.952561
1542145549.767814 0.590872 -1.699636 0.764211 0.005921 0.133954 -0.273001 0.952624
1542145549.772825 0.590925 -1.699692 0.764236 0.006063 0.133611 -0.273235 0.952604
1542145549.777834 0.590896 -1.699688 0.764217 0.005821 0.134246 -0.272886 0.952616
1542145549.782839 0.590887 -1.699573 0.764208 0.007223 0.134364 -0.272949 0.952572
1542145549.787839 0.590908 -1.699651 0.764221 0.006396 0.134303 -0.273118 0.952538
1542145549.792834 0.590919 -1.699699 0.764229 0.005996 0.134237 -0.273052 0.952569
1542145549.797826 0.590895 -1.699634 0.764194 0.00608 0.134424 -0.273028 0.952549
1542145549.802816 0.5909 -1.699639 0.764219 0.006145 0.134325 -0.272949 0.952585
1542145549.807806 0.590885 -1.69966 0.76422 0.005833 0.134361 -0.272806 0.952623
1542145549.812797 0.590896 -1.699631 0.764233 0.006161 0.133926 -0.272988 0.95263
1542145549.817787 0.590895 -1.699625 0.764248 0.005963 0.13395 -0.273171 0.952575
1542145549.822787 0.590884 -1.699634 0.764257 0.006145 0.134078 -0.273142 0.952564
1542145549.827789 0.59085 -1.699645 0.764251 0.005896 0.13412 -0.272752 0.952672
1542145549.832785 0.590863 -1.699632 0.764251 0.006079 0.133913 -0.272965 0.952639
1542145549.837786 0.590876 -1.699623 0.764245 0.006348 0.133555 -0.273213 0.952616
1542145549.842791 0.590853 -1.699591 0.764229 0.006734 0.134005 -0.272975 0.952619
1542145549.847806 0.590848 -1.699616 0.764221 0.006406 0.133958 -0.273087 0.952595
1542145549.852827 0.590843 -1.699658 0.764224 0.0058 0.133941 -0.272962 0.952637
1542145549.857845 0.590873 -1.699688 0.764225 0.00589 0.133624 -0.273341 0.952573
1542145549.86286 0.590813 -1.699605 0.764209 0.006678 0.134346 -0.273002 0.952563
1542145549.867871 0.590801 -1.699581 0.764199 0.006611 0.134285 -0.273005 0.952571
1542145549.872873 0.590849 -1.699658 0.76424 0.006352 0.133787 -0.273247 0.952574
1542145549.877876 0.590824 -1.699636 0.764214 0.006497 0.133795 -0.273221 0.952579
1542145549.882874 0.590814 -1.699624 0.764242 0.006285 0.134012 -0.273053 0.952598
1542145549.887859 0.590795 -1.699618 0.764238 0.006302 0.134334 -0.273172 0.952519
1542145549.892843 0.590811 -1.699667 0.764235 0.006024 0.133667 -0.273255 0.95259
1542145549.897826 0.590777 -1.699602 0.764228 0.006103 0.134236 -0.272885 0.952616
1542145549.902811 0.590788 -1.699593 0.764209 0.005992 0.134061 -0.272989 0.952612
1542145549.9078 0.590816 -1.699659 0.764236 0.005991 0.133774 -0.27316 0.952603
1542145549.912797 0.590766 -1.699594 0.764198 0.006156 0.134386 -0.27278 0.952625
1542145549.917794 0.590807 -1.699613 0.764241 0.006162 0.133682 -0.272882 0.952694
1542145549.922791 0.590824 -1.699623 0.764254 0.006404 0.134138 -0.273269 0.952518
1542145549.927792 0.590825 -1.699644 0.764229 0.006008 0.133899 -0.273204 0.952572
1542145549.932788 0.590858 -1.699649 0.764253 0.00617 0.133572 -0.273298 0.95259
1542145549.937783 0.590858 -1.699661 0.764243 0.005803 0.133466 -0.273023 0.952687
1542145549.942781 0.590877 -1.699671 0.764219 0.005877 0.133413 -0.273251 0.952628
1542145549.947786 0.590855 -1.699634 0.764236 0.006335 0.133882 -0.272977 0.952638
1542145549.952795 0.590886 -1.699671 0.764242 0.005791 0.133702 -0.273237 0.952592
1542145549.957807 0.59089 -1.699683 0.764244 0.005963 0.133701 -0.273011 0.952656
1542145549.96282 0.590926 -1.699709 0.76427 0.005643 0.133406 -0.273036 0.952692
1542145549.967833 0.59094 -1.699735 0.764289 0.005267 0.133208 -0.27319 0.952678
1542145549.972841 0.590956 -1.699802 0.7643 0.004667 0.133135 -0.2734 0.952631
1542145549.977846 0.590979 -1.699822 0.764279 0.004368 0.132909 -0.273428 0.952656
1542145549.982849 0.591018 -1.699833 0.764306 0.004504 0.132235 -0.273637 0.952689
1542145549.987853 0.591041 -1.69987 0.764341 0.004229 0.132099 -0.273652 0.952705
1542145549.992859 0.591073 -1.699954 0.764351 0.00354 0.131588 -0.273915 0.952703
1542145549.997861 0.591078 -1.699951 0.764361 0.003275 0.131661 -0.273978 0.952676
1542145550.002866 0.591098 -1.699944 0.764385 0.003418 0.131536 -0.274123 0.952651
1542145550.00787 0.591115 -1.70001 0.764402 0.002746 0.131254 -0.274324 0.952634
1542145550.012873 0.591114 -1.70002 0.764406 0.002655 0.131206 -0.274374 0.952626
1542145550.017869 0.591119 -1.700003 0.764439 0.002744 0.131295 -0.274534 0.952568
1542145550.022858 0.591103 -1.699973 0.764442 0.003042 0.131271 -0.274647 0.952538
1542145550.027845 0.591125 -1.699977 0.764463 0.003454 0.131086 -0.274767 0.952527
1542145550.032829 0.591106 -1.699979 0.764459 0.003228 0.131285 -0.274791 0.952494
1542145550.037811 0.591079 -1.699957 0.764446 0.003399 0.13152 -0.274492 0.952547
1542145550.042796 0.591063 -1.699972 0.764426 0.003119 0.131916 -0.274561 0.952473
1542145550.047782 0.591092 -1.699976 0.764432 0.003418 0.131416 -0.27475 0.952487
1542145550.052771 0.591082 -1.699959 0.764442 0.00345 0.131539 -0.274734 0.952474
1542145550.057767 0.59107 -1.699949 0.76444 0.003666 0.131633 -0.274671 0.952478
1542145550.062767 0.591078 -1.699984 0.764436 0.003285 0.13141 -0.274802 0.952473
1542145550.067774 0.591069 -1.699971 0.764442 0.003153 0.131544 -0.27465 0.952499
1542145550.072787 0.59104 -1.699938 0.764437 0.003454 0.13183 -0.274459 0.952513
1542145550.077802 0.591033 -1.699965 0.764442 0.0033 0.131778 -0.274537 0.952498
1542145550.08282 0.59105 -1.699959 0.764464 0.003446 0.131517 -0.274654 0.9525
1542145550.087834 0.591053 -1.699924 0.764469 0.003593 0.13161 -0.274765 0.952455
1542145550.09284 0.591036 -1.699965 0.764461 0.003038 0.131757 -0.274585 0.952488
1542145550.097845 0.591061 -1.69996 0.764473 0.003402 0.131403 -0.274833 0.952465
1542145550.102847 0.591062 -1.699959 0.76448 0.0034 0.131455 -0.274754 0.95248
1542145550.107848 0.591097 -1.699977 0.764483 0.003522 0.131154 -0.274908 0.952477
