# timestamp[secs] tx ty tz qx qy qz qw
0.472611 -0.083002 -0.32151 0.187205 -0.157025 0.033144 -0.070861 0.984491
0.47761 -0.084968 -0.3244 0.189132 -0.157656 0.038229 -0.073194 0.984036
0.482608 -0.086639 -0.327299 0.191185 -0.158625 0.042436 -0.075286 0.983549
0.487606 -0.087964 -0.330187 0.19335 -0.159832 0.045415 -0.077472 0.983051
0.492615 -0.08949 -0.334547 0.196745 -0.162115 0.048222 -0.080406 0.982308
0.497624 -0.089782 -0.337491 0.199199 -0.164289 0.047233 -0.082307 0.981837
0.50263 -0.089236 -0.341987 0.203048 -0.168436 0.04143 -0.084153 0.98124
0.507633 -0.08866 -0.344984 0.205663 -0.171318 0.036836 -0.085013 0.98085
0.512636 -0.087837 -0.347997 0.208318 -0.174456 0.031227 -0.085381 0.980459
0.517633 -0.08685 -0.350996 0.210986 -0.177593 0.024979 -0.085159 0.980094
0.522628 -0.086296 -0.352466 0.212297 -0.179138 0.021474 -0.084442 0.979958
0.527621 -0.085304 -0.355409 0.214929 -0.182301 0.014881 -0.083536 0.979575
0.532613 -0.084384 -0.358292 0.217518 -0.185307 0.008363 -0.082475 0.979178
0.537605 -0.08358 -0.361134 0.220043 -0.18818 0.002061 -0.080876 0.978797
0.542594 -0.08308 -0.362575 0.221359 -0.18967 -0.001164 -0.080095 0.978575
0.547586 -0.082573 -0.36533 0.22377 -0.192296 -0.006663 -0.078437 0.978175
0.55259 -0.082367 -0.36803 0.226071 -0.194685 -0.011216 -0.076918 0.977781
0.557602 -0.082511 -0.370662 0.228248 -0.196693 -0.014494 -0.075717 0.97743
0.562612 -0.083227 -0.374538 0.231367 -0.199485 -0.017679 -0.074718 0.976888
0.567621 -0.085343 -0.378327 0.234033 -0.200858 -0.014591 -0.075732 0.97658
0.572629 -0.087016 -0.380839 0.23574 -0.201613 -0.011484 -0.076837 0.976379
0.577631 -0.089023 -0.383308 0.237389 -0.202073 -0.006798 -0.078725 0.976178
0.582628 -0.091274 -0.385754 0.238987 -0.202265 -0.001152 -0.08086 0.975986
0.58762 -0.092582 -0.386932 0.239797 -0.202264 0.002536 -0.082287 0.975865
0.592608 -0.095021 -0.389297 0.24144 -0.202363 0.009288 -0.08505 0.975566
0.597598 -0.096267 -0.390499 0.242227 -0.202339 0.012764 -0.086486 0.975406
0.60259 -0.098779 -0.392822 0.243921 -0.202407 0.019862 -0.089535 0.974998
0.607585 -0.101186 -0.395097 0.245701 -0.202604 0.026482 -0.092844 0.97449
0.612583 -0.10338 -0.397345 0.247578 -0.203019 0.032172 -0.096203 0.973906
0.617645 -0.106387 -0.40067 0.250544 -0.203799 0.039947 -0.101047 0.972964
0.622701 -0.10777 -0.402879 0.252715 -0.204811 0.042863 -0.104356 0.972278
0.627739 -0.108718 -0.406263 0.256194 -0.206821 0.042697 -0.108282 0.97143
0.632754 -0.108982 -0.408561 0.258575 -0.208372 0.041193 -0.110182 0.97095
0.637758 -0.108867 -0.410874 0.261037 -0.210095 0.038441 -0.11137 0.970556
0.642743 -0.108403 -0.413225 0.263561 -0.212069 0.034504 -0.111825 0.970222
0.647717 -0.107879 -0.41443 0.264869 -0.213288 0.031608 -0.111094 0.970138
0.65268 -0.10707 -0.416809 0.26745 -0.215511 0.026459 -0.110326 0.969888
0.65764 -0.106103 -0.419205 0.270044 -0.217786 0.020673 -0.108901 0.969682
0.662601 -0.105058 -0.4216 0.272661 -0.220163 0.01469 -0.106751 0.969493
0.667571 -0.104 -0.423988 0.275258 -0.22241 0.008507 -0.104116 0.969341
0.672549 -0.103012 -0.426378 0.27782 -0.224642 0.002283 -0.101062 0.969184
0.677535 -0.102443 -0.427571 0.279133 -0.225829 -0.000868 -0.099545 0.969067
0.682529 -0.101665 -0.429924 0.281635 -0.227848 -0.006743 -0.096283 0.968901
0.687535 -0.101168 -0.432236 0.284069 -0.229584 -0.011996 -0.093251 0.968737
0.692542 -0.101024 -0.434511 0.286438 -0.231058 -0.016249 -0.090576 0.968578
0.697553 -0.101239 -0.437912 0.289889 -0.233092 -0.021486 -0.087101 0.968308
0.702572 -0.102125 -0.440113 0.292004 -0.233997 -0.022824 -0.086553 0.968108
0.707593 -0.1035 -0.442279 0.294048 -0.234812 -0.022124 -0.086973 0.967889
0.712613 -0.105357 -0.44441 0.296011 -0.235312 -0.019337 -0.088612 0.967679
0.717628 -0.107633 -0.446522 0.297924 -0.235664 -0.014794 -0.091216 0.967431
0.722637 -0.111811 -0.449608 0.300782 -0.236254 -0.00504 -0.096744 0.96685
0.727642 -0.114716 -0.451607 0.302708 -0.236566 0.001964 -0.100831 0.966367
0.732644 -0.117723 -0.453547 0.304678 -0.236816 0.009489 -0.105257 0.965789
0.737639 -0.120729 -0.455441 0.306735 -0.237109 0.017148 -0.109602 0.965128
0.742629 -0.122067 -0.456337 0.307873 -0.237539 0.020248 -0.111776 0.964713
0.747618 -0.124794 -0.458162 0.310086 -0.238005 0.026794 -0.116085 0.96393
0.752607 -0.127271 -0.459941 0.312412 -0.238776 0.032204 -0.120114 0.963079
0.757597 -0.129458 -0.46166 0.314832 -0.239638 0.036429 -0.124073 0.962212
0.762588 -0.131288 -0.463349 0.317343 -0.240608 0.039461 -0.127866 0.961354
0.767582 -0.132733 -0.465031 0.319941 -0.241772 0.041016 -0.131095 0.960561
0.772579 -0.133602 -0.465875 0.321217 -0.242303 0.042319 -0.132932 0.960118
0.777579 -0.134456 -0.467538 0.323934 -0.243765 0.041702 -0.135516 0.959414
0.782577 -0.134905 -0.469216 0.326693 -0.245456 0.03959 -0.13718 0.958836
0.787578 -0.135036 -0.470876 0.329472 -0.246985 0.036485 -0.137897 0.958463
0.792582 -0.134822 -0.473383 0.333647 -0.249633 0.030196 -0.138011 0.957979
0.797586 -0.13432 -0.475067 0.336399 -0.251545 0.024934 -0.136367 0.957866
0.802589 -0.133732 -0.476716 0.339131 -0.253439 0.019688 -0.133409 0.957906
0.80759 -0.133118 -0.478331 0.341814 -0.255183 0.014515 -0.129727 0.958041
0.812594 -0.132454 -0.480632 0.34573 -0.257501 0.008317 -0.122678 0.958423
0.817594 -0.13222 -0.48211 0.348321 -0.258934 0.00523 -0.118082 0.958636
0.822592 -0.132178 -0.483556 0.350858 -0.260414 0.002689 -0.113447 0.958805
0.827592 -0.132421 -0.484928 0.353361 -0.261732 0.00133 -0.109237 0.958938
0.832594 -0.132874 -0.485557 0.354574 -0.262331 0.001855 -0.108045 0.958908
0.837593 -0.132953 -0.486241 0.355835 -0.262955 0.001149 -0.10569 0.959001
0.84259 -0.133782 -0.487495 0.358277 -0.263958 0.001905 -0.103218 0.958994
0.84759 -0.134939 -0.488657 0.360714 -0.264829 0.003862 -0.10202 0.958876
0.852592 -0.13635 -0.489763 0.363136 -0.265594 0.006499 -0.102162 0.958635
0.857595 -0.138737 -0.491331 0.366768 -0.266721 0.010994 -0.103982 0.958085
0.862602 -0.140594 -0.492233 0.369225 -0.267197 0.014652 -0.107303 0.957537
0.867608 -0.142503 -0.493056 0.371718 -0.267494 0.018228 -0.111561 0.956906
0.872613 -0.144377 -0.493804 0.374251 -0.26774 0.021286 -0.116229 0.956218
0.877617 -0.146143 -0.494503 0.376821 -0.268101 0.023759 -0.121147 0.955448
0.88262 -0.147714 -0.495178 0.379416 -0.268623 0.025185 -0.125802 0.954663
0.887627 -0.149544 -0.496108 0.383355 -0.269488 0.025375 -0.131157 0.953693
0.892627 -0.150589 -0.496715 0.385984 -0.27006 0.02505 -0.133743 0.953181
0.897625 -0.151435 -0.497303 0.388618 -0.270765 0.024171 -0.135464 0.95276
0.902622 -0.15112 -0.497293 0.388604 -0.270881 0.023495 -0.133529 0.953017
0.907618 -0.152219 -0.49818 0.392536 -0.272125 0.021773 -0.134867 0.952515
0.912616 -0.152668 -0.498755 0.395131 -0.273062 0.020044 -0.133871 0.952425
0.917613 -0.15303 -0.499306 0.397708 -0.274009 0.018172 -0.131951 0.952459
0.922607 -0.153359 -0.49984 0.400275 -0.274962 0.016411 -0.129142 0.952601
0.927598 -0.153709 -0.50035 0.402839 -0.275999 0.014839 -0.125827 0.952771
0.932587 -0.154127 -0.500813 0.405406 -0.276989 0.013663 -0.122123 0.952983
0.93758 -0.154675 -0.50122 0.407982 -0.277961 0.01298 -0.118571 0.953158
0.942573 -0.154855 -0.501456 0.409254 -0.278469 0.012295 -0.116512 0.953273
0.947567 -0.155632 -0.50178 0.411846 -0.279469 0.012239 -0.113273 0.953371
0.952565 -0.156613 -0.501999 0.414457 -0.280336 0.012738 -0.110783 0.953403
0.957579 -0.157804 -0.502136 0.417102 -0.281151 0.013694 -0.109047 0.95335
0.962594 -0.159884 -0.502187 0.421117 -0.282193 0.015988 -0.107857 0.953141
0.96761 -0.161614 -0.50199 0.423846 -0.28264 0.018205 -0.109217 0.952814
0.972627 -0.163497 -0.501653 0.426595 -0.282964 0.020515 -0.111905 0.952359
0.977638 -0.166519 -0.500768 0.430736 -0.282994 0.024085 -0.118334 0.951489
0.982644 -0.168526 -0.500047 0.4335 -0.282824 0.026369 -0.122923 0.950897
0.987646 -0.170513 -0.499174 0.436279 -0.282457 0.02875 -0.127817 0.950292
0.992634 -0.172423 -0.498153 0.439054 -0.282037 0.030969 -0.132767 0.949668
0.997618 -0.173222 -0.49751 0.44043 -0.281745 0.031908 -0.134717 0.949449
1.002603 -0.174885 -0.496326 0.44318 -0.281239 0.033736 -0.138766 0.948952
1.00759 -0.176363 -0.495035 0.445921 -0.280684 0.035332 -0.141981 0.948583
1.012585 -0.177631 -0.493658 0.448633 -0.280061 0.036548 -0.14426 0.948377
1.017583 -0.178357 -0.492988 0.450006 -0.279825 0.037273 -0.145846 0.948176
1.022581 -0.179275 -0.491503 0.452679 -0.279211 0.037903 -0.146506 0.94823
1.027579 -0.179935 -0.489994 0.455303 -0.278781 0.037739 -0.14596 0.948447
1.03258 -0.18039 -0.488459 0.457898 -0.278421 0.037177 -0.144056 0.948866
1.037586 -0.180831 -0.48613 0.461751 -0.27783 0.036004 -0.139665 0.949741
1.042589 -0.180867 -0.484591 0.464255 -0.277667 0.034406 -0.134691 0.950566
1.047596 -0.180831 -0.483081 0.466689 -0.277658 0.032159 -0.128853 0.951456
1.052602 -0.180807 -0.481578 0.46909 -0.277742 0.029849 -0.122334 0.952367
1.057608 -0.181054 -0.479315 0.472587 -0.27792 0.026343 -0.111712 0.953723
1.062605 -0.181403 -0.477802 0.47489 -0.277979 0.024218 -0.104659 0.954562
1.067603 -0.181971 -0.476306 0.477138 -0.278164 0.021941 -0.097788 0.955291
1.072605 -0.182842 -0.47479 0.479332 -0.278266 0.019869 -0.091404 0.955939
1.077603 -0.183689 -0.474023 0.480377 -0.278273 0.019281 -0.089158 0.956161
1.082597 -0.184072 -0.473267 0.481475 -0.278293 0.018137 -0.08583 0.956482
1.087598 -0.187123 -0.470903 0.484614 -0.278077 0.018539 -0.080683 0.956985
1.092598 -0.189552 -0.469309 0.486685 -0.277847 0.020082 -0.078458 0.957205
1.097598 -0.190558 -0.468533 0.487724 -0.27781 0.02 -0.076599 0.957368
1.102599 -0.192483 -0.46769 0.488725 -0.277477 0.023141 -0.077842 0.957294
1.107597 -0.197453 -0.465212 0.491758 -0.276676 0.029478 -0.078846 0.957269
1.112596 -0.201591 -0.463479 0.493778 -0.275884 0.036669 -0.082337 0.956956
1.1176 -0.208322 -0.46079 0.496848 -0.274623 0.049553 -0.089464 0.956098
1.122604 -0.213292 -0.458861 0.498975 -0.273535 0.060346 -0.096064 0.955149
1.127605 -0.22079 -0.455728 0.502393 -0.272344 0.077022 -0.106809 0.953147
1.132609 -0.225645 -0.453556 0.504741 -0.271449 0.087735 -0.114016 0.95164
1.137609 -0.230277 -0.4513 0.507179 -0.270668 0.09768 -0.121164 0.950009
1.142605 -0.234568 -0.448971 0.509698 -0.270032 0.106432 -0.127895 0.948366
1.147605 -0.234568 -0.448971 0.509698 -0.270032 0.106432 -0.127895 0.948366
1.152602 -0.238433 -0.44659 0.512275 -0.269577 0.113854 -0.134247 0.946754
1.157599 -0.241809 -0.444181 0.514886 -0.269099 0.119843 -0.139952 0.945324
1.162599 -0.244682 -0.441752 0.517503 -0.268577 0.124276 -0.145165 0.944113
1.16761 -0.248304 -0.438117 0.521415 -0.267911 0.128649 -0.152078 0.942627
1.172623 -0.249805 -0.435726 0.523968 -0.267512 0.129031 -0.155148 0.942188
1.177629 -0.250845 -0.432182 0.527694 -0.267126 0.12724 -0.156565 0.942306
1.18263 -0.251181 -0.429859 0.530127 -0.267006 0.125257 -0.15629 0.942652
1.18763 -0.251153 -0.427543 0.532509 -0.266704 0.122811 -0.154822 0.943301
1.192625 -0.250827 -0.425229 0.534837 -0.266407 0.120003 -0.152401 0.94414
1.197617 -0.250386 -0.424082 0.535943 -0.266243 0.118095 -0.1501 0.944795
1.202608 -0.249726 -0.421785 0.53821 -0.265982 0.11479 -0.146345 0.945865
1.207601 -0.249425 -0.420633 0.539354 -0.265831 0.1132 -0.144559 0.946373
1.212601 -0.248509 -0.418309 0.541546 -0.265405 0.109552 -0.139882 0.947624
1.217602 -0.247536 -0.415981 0.543713 -0.26479 0.105971 -0.134748 0.948946
1.222602 -0.246549 -0.413629 0.545845 -0.264128 0.102421 -0.129554 0.950243
1.227606 -0.24511 -0.410049 0.549004 -0.2628 0.097269 -0.121956 0.952156
1.23261 -0.244315 -0.407615 0.551085 -0.26181 0.094302 -0.117361 0.953304
1.237612 -0.243697 -0.405145 0.553145 -0.260606 0.092001 -0.113283 0.954352
1.242613 -0.243246 -0.402638 0.55517 -0.259286 0.08982 -0.109727 0.955334
1.247613 -0.243004 -0.400124 0.557193 -0.257912 0.088286 -0.106548 0.956208
1.252614 -0.242975 -0.397577 0.55918 -0.256461 0.087135 -0.104103 0.956973
1.257616 -0.243197 -0.394979 0.561133 -0.254764 0.086542 -0.102389 0.957665
1.262618 -0.243674 -0.392362 0.56308 -0.253056 0.086786 -0.101375 0.958204
1.267628 -0.244421 -0.389691 0.565001 -0.251081 0.087885 -0.101083 0.958654
1.272637 -0.246141 -0.385588 0.567837 -0.247818 0.091523 -0.10181 0.959085
1.277639 -0.247456 -0.382802 0.569735 -0.245521 0.094858 -0.10273 0.959254
1.282634 -0.248957 -0.379951 0.571641 -0.243136 0.099115 -0.104071 0.959286
1.287629 -0.250591 -0.377054 0.573564 -0.240679 0.104162 -0.105773 0.959185
1.292623 -0.25147 -0.375554 0.574577 -0.239492 0.107545 -0.106823 0.958992
1.297618 -0.253127 -0.37261 0.576589 -0.23714 0.113574 -0.108635 0.958678
1.302609 -0.254733 -0.369627 0.578644 -0.234872 0.11972 -0.110557 0.958269
1.307602 -0.25621 -0.366636 0.58073 -0.232763 0.125599 -0.112653 0.957787
1.312596 -0.257521 -0.363615 0.582862 -0.230767 0.131231 -0.115208 0.957211
1.317589 -0.258566 -0.36062 0.584993 -0.22896 0.135733 -0.117734 0.956709
1.322584 -0.259238 -0.359101 0.586077 -0.227993 0.138749 -0.1189 0.956363
1.327582 -0.25985 -0.356154 0.588219 -0.226433 0.141783 -0.121519 0.955959
1.332583 -0.260088 -0.353273 0.590321 -0.225132 0.1432 -0.123948 0.955744
1.337588 -0.259992 -0.350451 0.592369 -0.223833 0.143337 -0.126248 0.955727
1.342591 -0.259438 -0.346274 0.595345 -0.221964 0.141796 -0.129821 0.955914
1.347594 -0.258558 -0.343645 0.597179 -0.220763 0.138907 -0.130891 0.956471
1.352599 -0.257413 -0.341156 0.598922 -0.219782 0.135333 -0.130363 0.957281
1.357608 -0.256111 -0.338747 0.600587 -0.21873 0.131776 -0.128528 0.958266
1.362615 -0.254683 -0.336428 0.602167 -0.217639 0.12809 -0.125121 0.959464
1.367633 -0.253242 -0.334181 0.603699 -0.216534 0.125024 -0.120275 0.960737
1.372652 -0.25177 -0.332037 0.605147 -0.215565 0.121825 -0.113736 0.962161
1.377664 -0.249741 -0.329042 0.607201 -0.214464 0.117814 -0.101 0.964326
1.382666 -0.248525 -0.327084 0.608548 -0.213655 0.115473 -0.091913 0.965696
1.387666 -0.247495 -0.325178 0.609862 -0.212872 0.113334 -0.082418 0.966979
1.392665 -0.246696 -0.323318 0.611162 -0.212133 0.111398 -0.072831 0.968135
1.397659 -0.246624 -0.322439 0.611807 -0.211859 0.110729 -0.068538 0.968585
1.402648 -0.246324 -0.320625 0.613113 -0.211215 0.10937 -0.060056 0.969443
1.407635 -0.24635 -0.318838 0.614408 -0.210459 0.108338 -0.052368 0.970169
1.412622 -0.246792 -0.317072 0.615719 -0.209688 0.108252 -0.046071 0.970665
1.41761 -0.24765 -0.31532 0.617029 -0.208648 0.109086 -0.041191 0.971015
1.422599 -0.24896 -0.313577 0.61835 -0.207463 0.111328 -0.038184 0.971137
1.427591 -0.250727 -0.311834 0.619695 -0.20607 0.1153 -0.03714 0.971011
1.432581 -0.251453 -0.310963 0.620365 -0.205534 0.116364 -0.035893 0.971044
1.43758 -0.25388 -0.30919 0.621767 -0.203984 0.122596 -0.037814 0.970531
1.44258 -0.256596 -0.307432 0.623204 -0.202436 0.129973 -0.040982 0.969767
1.447584 -0.2595 -0.305687 0.624677 -0.20079 0.138301 -0.044947 0.968781
1.452592 -0.264113 -0.303048 0.626954 -0.198055 0.15228 -0.052252 0.966879
1.457602 -0.267168 -0.301284 0.628573 -0.19648 0.161715 -0.057546 0.965366
1.462614 -0.270006 -0.299542 0.630235 -0.195339 0.17012 -0.062526 0.963842
1.467626 -0.272547 -0.297815 0.631937 -0.194578 0.17712 -0.067261 0.962416
1.472637 -0.274708 -0.296129 0.633642 -0.193977 0.182782 -0.071359 0.961182
1.477645 -0.276927 -0.293687 0.636185 -0.193657 0.187967 -0.076131 0.95988
1.482649 -0.2781 -0.292063 0.637877 -0.193416 0.190743 -0.078967 0.959151
1.487651 -0.278864 -0.290491 0.639537 -0.193398 0.192326 -0.081128 0.958659
1.492643 -0.279212 -0.288978 0.641142 -0.193553 0.192827 -0.082284 0.958428
1.497633 -0.279019 -0.288254 0.641898 -0.19358 0.192396 -0.081874 0.958544
1.502622 -0.278901 -0.286771 0.643431 -0.193614 0.191982 -0.081793 0.958627
1.507611 -0.278464 -0.285324 0.644904 -0.193707 0.190847 -0.080636 0.958933
1.512601 -0.27776 -0.28391 0.646308 -0.193681 0.189229 -0.078517 0.959435
1.517592 -0.276845 -0.2825 0.64766 -0.193538 0.187288 -0.075591 0.960079
1.522585 -0.276436 -0.281788 0.648363 -0.193452 0.186476 -0.074422 0.960346
1.52758 -0.275224 -0.280398 0.649602 -0.193128 0.183892 -0.070191 0.961228
1.532578 -0.273915 -0.278983 0.650793 -0.19242 0.181319 -0.065447 0.962193
1.537584 -0.272556 -0.277546 0.651936 -0.191488 0.178598 -0.06049 0.963211
1.542588 -0.270438 -0.275388 0.653568 -0.189797 0.174131 -0.052569 0.964827
1.547599 -0.269066 -0.273921 0.65459 -0.188216 0.171127 -0.047298 0.965947
1.552611 -0.26779 -0.272447 0.655598 -0.186564 0.168274 -0.042131 0.967007
1.557619 -0.266667 -0.270935 0.656586 -0.184475 0.165822 -0.037369 0.968027
1.562625 -0.265735 -0.269406 0.657571 -0.18218 0.163747 -0.03301 0.968973
1.567637 -0.264991 -0.267907 0.658528 -0.179866 0.161793 -0.028825 0.969866
1.572646 -0.264531 -0.265667 0.660013 -0.175934 0.160983 -0.023344 0.970869
1.577651 -0.264446 -0.264192 0.661028 -0.173313 0.16113 -0.020115 0.971388
1.582651 -0.264624 -0.262772 0.662078 -0.170683 0.162117 -0.017096 0.971748
1.587647 -0.265096 -0.261352 0.663191 -0.167932 0.164262 -0.014861 0.971903
1.592641 -0.265588 -0.260709 0.663799 -0.166711 0.166025 -0.014302 0.971822
